year4,sampledate,wellid,well_level,flag
1996,1996-05-29,K101,,D
1996,1996-07-25,K101,,D
1996,1996-09-06,K101,,D
1996,1996-10-14,K101,,D
1996,1996-12-05,K101,,D
1997,1997-03-04,K101,,D
1997,1997-04-12,K101,,D
1997,1997-05-26,K101,502.17,
1997,1997-07-14,K101,502.13,
1997,1997-07-31,K101,502.09,
1997,1997-09-05,K101,502.03,
1997,1997-10-29,K101,501.94,
1997,1997-12-04,K101,501.88,
1998,1998-01-09,K101,,D
1998,1998-03-13,K101,,D
1998,1998-04-14,K101,502.01,
1998,1998-07-08,K101,,D
1998,1998-10-01,K101,,D
1998,1998-10-26,K101,,D
1998,1998-12-02,K101,,D
1999,1999-03-31,K101,,D
1999,1999-04-28,K101,,D
1999,1999-07-08,K101,,D
1999,1999-09-15,K101,,D
1999,1999-10-15,K101,,D
1999,1999-12-01,K101,,D
2000,2000-01-10,K101,,D
2000,2000-03-01,K101,,D
2000,2000-04-19,K101,,D
2000,2000-06-28,K101,,D
2000,2000-09-11,K101,,D
2000,2000-10-17,K101,,D
2001,2001-03-21,K101,,D
2001,2001-05-10,K101,,D
2001,2001-06-12,K101,,D
2001,2001-07-13,K101,,D
2001,2001-11-07,K101,,D
2001,2001-12-14,K101,,D
2002,2002-04-10,K101,,D
2002,2002-05-24,K101,,D
2002,2002-08-09,K101,,D
2002,2002-11-30,K101,,D
2003,2003-03-14,K101,,F
2003,2003-05-13,K101,,D
2003,2003-07-31,K101,501.67,
2003,2003-09-09,K101,501.58,
2003,2003-10-08,K101,501.48,
2004,2004-06-06,K101,,D
2004,2004-07-15,K101,,D
2004,2004-09-21,K101,,D
2004,2004-10-17,K101,,D
2004,2004-12-02,K101,,D
2005,2005-04-30,K101,,D
2005,2005-06-08,K101,,D
2005,2005-07-11,K101,,D
2005,2005-08-12,K101,,D
2005,2005-11-04,K101,,D
2006,2006-02-09,K101,,D
2006,2006-04-24,K101,,D
2006,2006-07-12,K101,,D
2006,2006-08-17,K101,,D
2006,2006-10-05,K101,,D
2006,2006-11-09,K101,,D
2007,2007-04-02,K101,,D
2007,2007-05-11,K101,,D
2007,2007-06-20,K101,,D
2007,2007-08-30,K101,,D
2007,2007-11-05,K101,,D
2008,2008-02-06,K101,,D
2008,2008-04-30,K101,,D
2008,2008-06-12,K101,,D
2008,2008-08-20,K101,,D
2008,2008-10-09,K101,,D
2008,2008-11-20,K101,,D
2009,2009-02-02,K101,,D
2009,2009-03-26,K101,,D
2009,2009-05-07,K101,,D
2009,2009-06-03,K101,,D
2009,2009-06-23,K101,,D
2009,2009-07-06,K101,,D
2009,2009-08-13,K101,,D
2009,2009-09-18,K101,,D
2009,2009-10-19,K101,,D
2009,2009-11-17,K101,,D
1984,1984-04-23,K110,501.65,
1984,1984-05-06,K110,501.69,
1984,1984-06-02,K110,501.75,
1984,1984-08-08,K110,501.69,
1984,1984-09-23,K110,501.66,
1984,1984-12-01,K110,501.65,
1985,1985-07-09,K110,502.66,
1985,1985-07-26,K110,502.98,
1985,1985-10-04,K110,502.89,
1985,1985-10-05,K110,501.97,
1987,1987-08-23,K110,501.33,
1987,1987-09-03,K110,501.33,
1987,1987-10-10,K110,501.33,
1987,1987-11-16,K110,501.31,
1988,1988-08-22,K110,501.09,
1988,1988-11-22,K110,501.2,
1989,1989-01-27,K110,501.06,
1989,1989-02-20,K110,501.02,
1989,1989-03-23,K110,501.02,
1989,1989-04-20,K110,,F
1989,1989-06-13,K110,501.23,
1989,1989-08-18,K110,501.04,
1989,1989-09-29,K110,500.95,
1989,1989-10-26,K110,500.9,
1989,1989-12-01,K110,500.84,
1990,1990-01-10,K110,500.77,
1990,1990-02-15,K110,500.73,
1990,1990-03-21,K110,500.84,
1990,1990-04-24,K110,500.82,
1990,1990-05-24,K110,500.96,
1990,1990-07-03,K110,500.91,
1990,1990-08-17,K110,500.8,
1990,1990-09-14,K110,500.86,
1990,1990-10-17,K110,500.89,
1990,1990-11-15,K110,501,
1990,1990-12-13,K110,500.97,
1991,1991-01-10,K110,500.91,
1991,1991-02-13,K110,500.87,
1991,1991-04-17,K110,501.2,
1991,1991-05-31,K110,501.37,
1991,1991-07-01,K110,501.42,
1991,1991-07-29,K110,501.39,
1991,1991-10-04,K110,501.25,
1991,1991-10-24,K110,501.24,
1991,1991-11-22,K110,501.45,
1992,1992-01-07,K110,501.45,
1992,1992-02-05,K110,501.44,
1992,1992-03-09,K110,501.43,
1992,1992-04-02,K110,501.39,
1992,1992-05-08,K110,501.77,
1992,1992-06-11,K110,501.63,
1992,1992-09-08,K110,501.39,
1992,1992-10-05,K110,501.37,
1992,1992-12-10,K110,501.44,
1993,1993-01-04,K110,501.39,
1993,1993-02-12,K110,501.36,
1993,1993-03-19,K110,501.29,
1993,1993-05-05,K110,501.69,
1993,1993-06-22,K110,501.76,
1993,1993-07-26,K110,501.67,
1993,1993-08-25,K110,501.59,
1993,1993-10-01,K110,501.56,
1993,1993-11-04,K110,501.53,
1993,1993-12-16,K110,501.51,
1994,1994-01-06,K110,501.42,
1994,1994-02-17,K110,501.35,
1994,1994-03-22,K110,501.29,
1994,1994-04-18,K110,501.68,
1994,1994-05-11,K110,501.69,
1994,1994-07-29,K110,501.58,
1994,1994-09-07,K110,501.58,
1994,1994-10-14,K110,501.65,
1994,1994-11-29,K110,501.63,
1995,1995-05-29,K110,501.78,
1995,1995-07-01,K110,501.73,
1995,1995-08-25,K110,501.66,
1995,1995-10-04,K110,501.64,
1996,1996-05-29,K110,502.23,
1996,1996-07-25,K110,502.01,
1996,1996-09-06,K110,502.03,
1996,1996-10-14,K110,501.86,
1996,1996-12-05,K110,502.03,
1997,1997-03-04,K110,501.9,
1997,1997-04-12,K110,502.15,
1997,1997-05-26,K110,502.12,
1997,1997-07-14,K110,502.17,
1997,1997-07-31,K110,502.12,
1997,1997-09-05,K110,502.04,
1997,1997-10-29,K110,501.93,
1997,1997-12-04,K110,501.86,
1998,1998-01-09,K110,501.8,
1998,1998-03-13,K110,501.74,
1998,1998-04-14,K110,502.03,
1998,1998-07-08,K110,501.74,
1998,1998-10-01,K110,501.43,
1998,1998-10-26,K110,501.38,
1998,1998-12-02,K110,501.32,
1999,1999-03-31,K110,501.21,
1999,1999-04-28,K110,501.4,
1999,1999-07-08,K110,501.49,
1999,1999-09-15,K110,501.4,
1999,1999-10-15,K110,501.32,
1999,1999-12-01,K110,501.21,
2000,2000-01-10,K110,501.14,
2000,2000-03-01,K110,501.14,
2000,2000-04-19,K110,501.22,
2000,2000-06-28,K110,501.15,
2000,2000-09-11,K110,501.32,
2000,2000-10-17,K110,501.22,
2000,2000-11-07,K110,501.14,
2000,2000-12-02,K110,501.02,
2001,2001-03-21,K110,500.98,
2001,2001-05-10,K110,501.42,
2001,2001-06-12,K110,501.26,
2001,2001-07-13,K110,501.2,
2001,2001-11-07,K110,501.1,
2001,2001-12-14,K110,501.2,
2002,2002-04-10,K110,501.03,
2002,2002-05-24,K110,501.74,
2002,2002-08-09,K110,501.53,
2002,2002-11-30,K110,501.66,
2003,2003-03-14,K110,501.37,
2003,2003-05-13,K110,501.76,
2003,2003-07-31,K110,501.49,
2003,2003-09-09,K110,501.41,
2003,2003-10-08,K110,501.33,
2004,2004-06-06,K110,501.64,
2004,2004-07-15,K110,501.57,
2004,2004-09-21,K110,501.3,
2004,2004-10-17,K110,501.25,
2004,2004-12-02,K110,501.21,
2005,2005-04-30,K110,501.34,
2005,2005-06-08,K110,501.2,
2005,2005-07-11,K110,500.98,
2005,2005-08-12,K110,501.02,
2005,2005-11-04,K110,501.11,
2006,2006-02-09,K110,501.01,
2006,2006-04-24,K110,501.27,
2006,2006-07-12,K110,501.12,
2006,2006-08-17,K110,501.03,
2006,2006-10-05,K110,500.92,
2006,2006-11-09,K110,500.86,
2007,2007-04-02,K110,,F
2007,2007-05-11,K110,500.89,
2007,2007-06-20,K110,500.78,
2007,2007-08-30,K110,500.58,
2007,2007-11-05,K110,500.59,
2008,2008-02-06,K110,500.52,
2008,2008-04-30,K110,500.78,
2008,2008-06-12,K110,500.71,
2008,2008-08-20,K110,500.61,
2008,2008-10-09,K110,500.5,
2008,2008-11-20,K110,500.43,
2009,2009-02-02,K110,500.42,
2009,2009-03-26,K110,500.41,
2009,2009-05-07,K110,500.47,
2009,2009-06-03,K110,500.51,
2009,2009-06-23,K110,500.48,
2009,2009-07-06,K110,500.42,
2009,2009-08-13,K110,500.3,
2009,2009-09-18,K110,500.24,
2009,2009-10-19,K110,500.19,
2009,2009-11-17,K110,500.17,
1984,1984-04-23,K111,502.02,
1984,1984-05-06,K111,502.07,
1984,1984-06-02,K111,502.01,
1984,1984-08-08,K111,501.81,
1984,1984-09-23,K111,501.74,
1984,1984-12-01,K111,501.72,
1985,1985-01-14,K111,501.72,
1985,1985-04-20,K111,502.02,
1985,1985-05-03,K111,502.06,
1985,1985-05-21,K111,502,
1985,1985-05-22,K111,502,
1985,1985-07-07,K111,501.92,
1985,1985-07-09,K111,501.92,
1985,1985-07-26,K111,501.86,
1985,1985-10-04,K111,501.92,
1985,1985-10-05,K111,502,
1985,1985-10-06,K111,502.04,
1985,1985-11-16,K111,502,
1986,1986-05-13,K111,502.11,
1986,1986-09-03,K111,501.82,
1987,1987-08-23,K111,501.4,
1987,1987-09-03,K111,501.38,
1987,1987-10-10,K111,501.38,
1987,1987-11-16,K111,501.39,
1988,1988-06-20,K111,501.29,
1988,1988-08-22,K111,501.18,
1988,1988-09-27,K111,501.15,
1988,1988-10-27,K111,501.1,
1988,1988-11-22,K111,501.26,
1989,1989-01-27,K111,501.15,
1989,1989-02-20,K111,501.12,
1989,1989-03-23,K111,,F
1989,1989-04-20,K111,,F
1989,1989-06-13,K111,501.29,
1989,1989-08-18,K111,501.09,
1989,1989-09-29,K111,501.02,
1989,1989-10-26,K111,500.95,
1989,1989-12-01,K111,500.91,
1990,1990-01-10,K111,500.85,
1990,1990-02-15,K111,500.79,
1990,1990-03-21,K111,500.95,
1990,1990-04-24,K111,500.92,
1990,1990-05-24,K111,501.02,
1990,1990-07-03,K111,500.99,
1990,1990-08-17,K111,500.9,
1990,1990-09-14,K111,500.99,
1990,1990-10-17,K111,501.03,
1990,1990-11-15,K111,501.09,
1990,1990-12-13,K111,501.03,
1991,1991-01-10,K111,500.97,
1991,1991-02-13,K111,500.93,
1991,1991-04-17,K111,501.27,
1991,1991-05-31,K111,501.37,
1991,1991-07-01,K111,501.42,
1991,1991-07-29,K111,501.42,
1991,1991-10-04,K111,501.27,
1991,1991-10-24,K111,501.27,
1991,1991-11-22,K111,501.46,
1992,1992-01-07,K111,501.47,
1992,1992-02-05,K111,501.48,
1992,1992-03-09,K111,501.49,
1992,1992-04-02,K111,501.47,
1992,1992-05-08,K111,501.71,
1992,1992-06-11,K111,501.6,
1992,1992-09-08,K111,501.4,
1992,1992-10-05,K111,501.4,
1992,1992-12-10,K111,501.47,
1993,1993-01-04,K111,501.43,
1993,1993-02-12,K111,501.4,
1993,1993-03-19,K111,501.35,
1993,1993-05-05,K111,501.69,
1993,1993-06-22,K111,501.77,
1993,1993-07-26,K111,501.65,
1993,1993-08-25,K111,501.59,
1993,1993-10-01,K111,501.56,
1993,1993-11-04,K111,501.55,
1993,1993-12-16,K111,501.54,
1994,1994-01-06,K111,501.47,
1994,1994-02-17,K111,501.4,
1994,1994-03-22,K111,501.36,
1994,1994-04-18,K111,501.68,
1994,1994-05-11,K111,501.69,
1994,1994-07-29,K111,501.6,
1994,1994-09-07,K111,501.61,
1994,1994-10-14,K111,501.65,
1994,1994-11-29,K111,501.64,
1995,1995-05-29,K111,501.8,
1995,1995-07-01,K111,501.7,
1995,1995-08-25,K111,501.66,
1995,1995-10-04,K111,501.64,
1996,1996-05-29,K111,502.12,
1996,1996-07-25,K111,501.96,
1996,1996-09-06,K111,501.97,
1996,1996-10-14,K111,501.86,
1996,1996-12-05,K111,501.98,
1997,1997-03-04,K111,501.92,
1997,1997-04-12,K111,502.29,
1997,1997-05-26,K111,502.32,
1997,1997-07-14,K111,502.14,
1997,1997-07-31,K111,502.1,
1997,1997-09-05,K111,502.03,
1997,1997-10-29,K111,501.94,
1997,1997-12-04,K111,501.88,
1998,1998-01-09,K111,501.84,
1998,1998-03-13,K111,501.8,
1998,1998-04-14,K111,502.01,
1998,1998-07-08,K111,501.81,
1998,1998-10-01,K111,501.5,
1998,1998-10-26,K111,501.44,
1998,1998-12-02,K111,501.39,
1999,1999-03-31,K111,501.35,
1999,1999-04-28,K111,501.45,
1999,1999-07-08,K111,501.54,
1999,1999-09-15,K111,501.47,
1999,1999-10-15,K111,501.4,
1999,1999-12-01,K111,501.29,
2000,2000-01-10,K111,501.23,
2000,2000-03-01,K111,501.27,
2000,2000-04-19,K111,501.32,
2000,2000-06-28,K111,501.25,
2000,2000-09-11,K111,501.39,
2000,2000-10-17,K111,501.28,
2000,2000-11-07,K111,501.2,
2000,2000-12-02,K111,501.13,
2001,2001-03-21,K111,501.1,
2001,2001-05-10,K111,501.46,
2001,2001-06-12,K111,501.32,
2001,2001-07-13,K111,501.28,
2001,2001-11-07,K111,501.16,
2001,2001-12-14,K111,501.26,
2002,2002-04-10,K111,501.06,
2002,2002-05-24,K111,501.69,
2002,2002-08-09,K111,501.53,
2002,2002-11-30,K111,501.64,
2003,2003-03-14,K111,501.43,
2003,2003-05-13,K111,501.81,
2003,2003-07-31,K111,501.41,
2003,2003-09-09,K111,501.38,
2003,2003-10-08,K111,501.35,
2004,2004-06-06,K111,501.7,
2004,2004-07-15,K111,501.56,
2004,2004-09-21,K111,501.35,
2004,2004-10-17,K111,501.29,
2004,2004-12-02,K111,501.26,
2005,2005-04-30,K111,501.37,
2005,2005-06-08,K111,501.28,
2005,2005-07-11,K111,501.18,
2005,2005-08-12,K111,501.09,
2005,2005-11-04,K111,501.18,
2006,2006-02-09,K111,501.11,
2006,2006-04-24,K111,501.32,
2006,2006-07-12,K111,501.14,
2006,2006-08-17,K111,501.07,
2006,2006-10-05,K111,500.98,
2006,2006-11-09,K111,500.92,
2007,2007-04-02,K111,,F
2007,2007-05-11,K111,500.96,
2007,2007-06-20,K111,500.86,
2007,2007-08-30,K111,500.65,
2007,2007-11-05,K111,500.67,
2008,2008-02-06,K111,500.59,
2008,2008-04-30,K111,500.86,
2008,2008-06-12,K111,500.76,
2008,2008-08-20,K111,500.66,
2008,2008-10-09,K111,500.56,
2008,2008-11-20,K111,500.5,
2009,2009-02-02,K111,500.48,
2009,2009-03-26,K111,500.48,
2009,2009-05-07,K111,500.56,
2009,2009-06-03,K111,500.57,
2009,2009-06-23,K111,500.54,
2009,2009-07-06,K111,500.48,
2009,2009-08-13,K111,500.37,
2009,2009-09-18,K111,500.31,
2009,2009-10-19,K111,500.25,
2009,2009-11-17,K111,500.25,
1984,1984-04-23,K112,501.97,
1984,1984-05-06,K112,502.01,
1984,1984-06-02,K112,502.05,
1984,1984-08-08,K112,501.96,
1984,1984-09-23,K112,501.91,
1984,1984-12-01,K112,501.84,
1985,1985-04-20,K112,501.9,
1985,1985-05-03,K112,502.04,
1985,1985-05-21,K112,502.05,
1985,1985-07-09,K112,502.03,
1985,1985-07-26,K112,502,
1985,1985-10-04,K112,501.91,
1985,1985-10-05,K112,501.86,
2001,2001-05-10,K112,502.73,
2001,2001-07-13,K112,502.6,
1984,1984-04-23,K113,502.1,
1984,1984-05-06,K113,502.16,
1984,1984-06-02,K113,502.07,
1984,1984-08-08,K113,501.84,
1984,1984-09-23,K113,501.78,
1984,1984-12-01,K113,501.76,
1985,1985-04-20,K113,502.09,
1985,1985-05-03,K113,502.16,
1985,1985-05-21,K113,502.09,
1985,1985-07-09,K113,502,
1985,1985-07-26,K113,501.92,
1985,1985-10-04,K113,501.96,
1984,1984-04-23,K114,501.7,
1984,1984-05-06,K114,501.77,
1984,1984-06-02,K114,501.86,
1984,1984-08-08,K114,501.8,
1984,1984-09-23,K114,501.77,
1984,1984-12-01,K114,501.73,
1985,1985-04-20,K114,502.15,
1985,1985-05-03,K114,502.14,
1985,1985-05-21,K114,502.13,
1985,1985-07-26,K114,502.1,
1985,1985-10-05,K114,502.05,
2001,2001-05-10,K114,502.98,
2001,2001-07-13,K114,502.76,
1984,1984-04-23,K115,502.05,
1984,1984-05-06,K115,502.1,
1984,1984-06-02,K115,502.08,
1984,1984-08-08,K115,501.78,
1984,1984-09-23,K115,501.72,
1984,1984-12-01,K115,501.69,
1985,1985-04-20,K115,501.96,
1985,1985-05-03,K115,502.14,
1985,1985-05-21,K115,502.08,
1985,1985-07-26,K115,501.91,
1985,1985-10-05,K115,501.89,
2001,2001-05-10,K115,502.9,
2001,2001-07-13,K115,502.72,
1984,1984-04-23,K116,501.37,
1984,1984-05-06,K116,501.58,
1984,1984-06-02,K116,501.56,
1984,1984-08-08,K116,501.55,
1984,1984-09-23,K116,501.56,
1984,1984-12-01,K116,501.57,
1985,1985-05-03,K116,502.31,
1985,1985-05-21,K116,502.29,
1985,1985-07-09,K116,502.25,
1985,1985-07-26,K116,502.21,
1985,1985-10-04,K116,503.03,
1985,1985-10-05,K116,501.94,
2001,2001-05-10,K116,501.84,
2001,2001-07-13,K116,501.69,
1984,1984-04-23,K117,501.94,
1984,1984-05-06,K117,502.01,
1984,1984-06-02,K117,502.02,
1984,1984-08-08,K117,501.93,
1984,1984-09-23,K117,501.89,
1984,1984-12-01,K117,501.84,
1985,1985-05-03,K117,503.57,
1985,1985-05-21,K117,503.48,
1985,1985-07-09,K117,503.29,
1985,1985-07-26,K117,503.2,
1985,1985-10-04,K117,503.83,
1985,1985-10-05,K117,502.02,
2001,2001-05-10,K117,503.13,
2001,2001-07-13,K117,502.75,
1984,1984-04-23,K118,501.97,
1984,1984-05-06,K118,502.04,
1984,1984-06-02,K118,501.96,
1984,1984-09-23,K118,501.76,
1984,1984-12-01,K118,501.72,
1985,1985-05-03,K118,501.99,
1985,1985-05-21,K118,501.95,
1985,1985-07-09,K118,501.9,
1985,1985-07-26,K118,501.84,
1985,1985-10-04,K118,501.91,
1985,1985-10-05,K118,501.99,
2001,2001-05-10,K118,497.17,
2001,2001-07-13,K118,497.18,
1984,1984-04-23,K119,501.55,
1984,1984-05-06,K119,501.61,
1984,1984-06-02,K119,501.74,
1984,1984-08-08,K119,501.7,
1984,1984-09-23,K119,501.66,
1984,1984-12-01,K119,501.6,
1985,1985-02-22,K119,501.51,
1985,1985-04-20,K119,501.47,
1985,1985-05-03,K119,501.48,
1985,1985-05-21,K119,501.5,
1985,1985-07-09,K119,501.57,
1985,1985-07-26,K119,501.58,
1985,1985-10-05,K119,501.63,
2001,2001-05-10,K119,493.85,
2001,2001-07-13,K119,493.85,
1984,1984-04-23,K120,501.85,
1984,1984-05-06,K120,501.91,
1984,1984-06-02,K120,501.94,
1984,1984-08-08,K120,501.7,
1984,1984-09-23,K120,501.59,
1984,1984-12-01,K120,501.54,
1985,1985-02-22,K120,501.39,
1985,1985-04-20,K120,501.67,
1985,1985-05-03,K120,501.87,
1985,1985-05-21,K120,501.87,
1985,1985-07-09,K120,501.86,
1985,1985-07-26,K120,501.79,
1985,1985-10-05,K120,501.76,
2001,2001-05-10,K120,504.05,
2001,2001-07-13,K120,504.03,
1984,1984-04-23,K121,501.77,
1984,1984-05-06,K121,501.82,
1984,1984-06-02,K121,501.9,
1984,1984-08-08,K121,501.65,
1984,1984-09-23,K121,501.55,
1984,1984-12-01,K121,501.47,
1985,1985-02-22,K121,501.31,
1985,1985-05-03,K121,501.72,
1985,1985-05-21,K121,501.81,
1985,1985-07-09,K121,501.85,
1985,1985-07-26,K121,501.76,
1985,1985-10-05,K121,501.66,
2001,2001-05-10,K121,498.75,
2001,2001-07-13,K121,498.87,
1984,1984-04-23,K122,501.72,
1984,1984-05-06,K122,501.83,
1984,1984-06-02,K122,501.9,
1984,1984-08-08,K122,501.66,
1984,1984-09-23,K122,501.54,
1984,1984-12-01,K122,501.47,
1985,1985-02-22,K122,501.31,
1985,1985-05-03,K122,501.78,
1985,1985-05-21,K122,501.81,
1985,1985-07-09,K122,501.81,
1985,1985-07-26,K122,501.76,
1985,1985-10-05,K122,501.66,
2001,2001-05-10,K122,502.87,
2001,2001-07-13,K122,502.66,
1984,1984-04-23,K123,501.97,
1984,1984-05-06,K123,502.04,
1984,1984-06-02,K123,501.93,
1984,1984-08-08,K123,501.81,
1984,1984-09-23,K123,501.75,
1984,1984-12-01,K123,501.71,
1985,1985-04-20,K123,502.05,
1985,1985-05-03,K123,501.98,
1985,1985-05-21,K123,501.93,
1985,1985-07-09,K123,501.87,
1985,1985-07-26,K123,501.82,
1985,1985-10-04,K123,501.95,
1985,1985-10-05,K123,502.09,
2001,2001-05-10,K123,498.83,
2001,2001-07-13,K123,498.71,
1984,1984-04-23,K124,501.93,
1984,1984-05-06,K124,502.05,
1984,1984-06-02,K124,501.99,
1984,1984-08-08,K124,501.8,
1984,1984-09-23,K124,501.78,
1984,1984-12-01,K124,501.75,
1985,1985-04-20,K124,502.32,
1985,1985-05-03,K124,502.22,
1985,1985-05-21,K124,502.08,
1985,1985-07-09,K124,501.93,
1985,1985-07-26,K124,501.89,
1985,1985-10-04,K124,501.83,
1985,1985-10-05,K124,502.09,
2001,2001-07-13,K124,503.34,
1984,1984-04-23,K125,502,
1984,1984-05-06,K125,502.08,
1984,1984-06-02,K125,502.09,
1984,1984-09-23,K125,501.95,
1984,1984-12-01,K125,501.89,
1985,1985-02-22,K125,501.82,
1985,1985-04-20,K125,504.32,
1985,1985-05-03,K125,504.27,
1985,1985-05-21,K125,504.19,
1985,1985-07-09,K125,503.99,
1985,1985-07-26,K125,504.01,
1985,1985-10-04,K125,503.77,
1985,1985-10-05,K125,502,
2001,2001-07-13,K125,504.52,
1984,1984-04-23,K126,501.71,
1984,1984-05-06,K126,501.71,
1984,1984-06-02,K126,501.83,
1984,1984-09-23,K126,501.58,
1984,1984-12-01,K126,501.49,
1985,1985-02-22,K126,501.34,
1985,1985-04-20,K126,501.52,
1985,1985-05-03,K126,501.62,
1985,1985-05-21,K126,501.73,
1985,1985-07-09,K126,501.5,
1985,1985-07-26,K126,501.72,
1985,1985-10-05,K126,501.62,
2001,2001-07-13,K126,504.39,
1985,1985-02-22,K127,501.27,
1985,1985-04-20,K127,501.48,
1985,1985-05-03,K127,501.74,
1985,1985-05-21,K127,501.76,
1985,1985-07-09,K127,502.03,
1985,1985-07-26,K127,501.7,
1985,1985-10-05,K127,501.62,
2001,2001-07-13,K127,504.65,
1985,1985-02-22,K128,501.66,
1985,1985-04-20,K128,502.05,
1985,1985-05-03,K128,502.04,
1985,1985-05-21,K128,501.97,
1985,1985-07-09,K128,501.87,
1985,1985-07-26,K128,501.81,
1985,1985-10-05,K128,502.16,
2001,2001-07-13,K128,502.76,
1985,1985-02-22,K129,501.62,
1985,1985-04-20,K129,502.01,
1985,1985-05-03,K129,502.01,
1985,1985-05-21,K129,501.94,
1985,1985-07-09,K129,501.83,
1985,1985-07-26,K129,501.76,
1985,1985-10-05,K129,502.09,
2001,2001-07-13,K129,503.1,
1984,1984-04-23,K13,501.47,
1985,1985-01-14,K13,501.15,
1985,1985-05-22,K13,501.57,
1985,1985-07-07,K13,501.54,
1985,1985-07-09,K13,501.54,
1985,1985-07-26,K13,501.47,
1985,1985-10-06,K13,501.47,
1985,1985-11-16,K13,501.53,
1986,1986-03-01,K13,501.56,
1986,1986-05-13,K13,501.69,
1986,1986-07-01,K13,501.61,
1986,1986-09-03,K13,501.35,
1987,1987-06-09,K13,501.07,
1987,1987-07-13,K13,501.01,
1987,1987-08-23,K13,500.99,
1987,1987-09-03,K13,500.87,
1987,1987-10-10,K13,500.82,
1987,1987-11-16,K13,500.82,
1987,1987-12-14,K13,500.81,
1988,1988-01-25,K13,500.76,
1988,1988-02-18,K13,500.74,
1988,1988-03-24,K13,500.73,
1988,1988-04-21,K13,500.83,
1988,1988-06-01,K13,500.76,
1988,1988-06-20,K13,500.69,
1988,1988-08-22,K13,500.58,
1988,1988-09-27,K13,500.54,
1988,1988-10-27,K13,500.52,
1988,1988-11-22,K13,500.58,
1989,1989-01-27,K13,500.5,
1989,1989-02-20,K13,500.47,
1989,1989-03-23,K13,500.43,
1989,1989-04-20,K13,500.53,
1989,1989-06-13,K13,500.66,
1989,1989-08-18,K13,500.53,
1989,1989-09-29,K13,500.43,
1989,1989-10-26,K13,500.38,
1989,1989-12-01,K13,500.34,
1990,1990-01-10,K13,500.27,
1990,1990-02-15,K13,500.21,
1990,1990-03-21,K13,500.24,
1990,1990-04-24,K13,500.24,
1990,1990-05-24,K13,500.33,
1990,1990-07-03,K13,500.33,
1990,1990-08-17,K13,500.27,
1990,1990-09-14,K13,500.33,
1990,1990-10-17,K13,500.37,
1990,1990-11-15,K13,500.48,
1990,1990-12-13,K13,500.46,
1991,1991-01-10,K13,500.43,
1991,1991-02-13,K13,500.38,
1991,1991-04-17,K13,500.59,
1991,1991-05-31,K13,500.87,
1991,1991-07-01,K13,500.98,
1991,1991-07-29,K13,500.97,
1991,1991-10-04,K13,500.82,
1991,1991-10-24,K13,500.82,
1991,1991-11-22,K13,500.93,
1992,1992-01-07,K13,500.96,
1992,1992-02-05,K13,500.95,
1992,1992-03-09,K13,500.93,
1992,1992-04-02,K13,500.88,
1992,1992-05-08,K13,501.2,
1992,1992-06-11,K13,501.16,
1992,1992-09-08,K13,500.94,
1992,1992-10-05,K13,500.91,
1992,1992-12-10,K13,500.9,
1993,1993-01-04,K13,500.88,
1993,1993-02-12,K13,500.83,
1993,1993-03-19,K13,500.77,
1993,1993-05-05,K13,501.05,
1993,1993-06-22,K13,501.27,
1993,1993-07-26,K13,501.22,
1993,1993-08-25,K13,501.14,
1993,1993-10-01,K13,501.1,
1993,1993-11-04,K13,501.06,
1993,1993-12-16,K13,501,
1994,1994-01-06,K13,500.88,
1994,1994-02-17,K13,500.82,
1994,1994-03-22,K13,500.77,
1994,1994-04-18,K13,501.03,
1994,1994-05-11,K13,501.04,
1994,1994-07-29,K13,501.04,
1994,1994-09-07,K13,501.04,
1994,1994-10-14,K13,501.11,
1994,1994-11-29,K13,501.12,
1995,1995-05-29,K13,501.28,
1995,1995-07-01,K13,501.25,
1995,1995-08-25,K13,501.15,
1995,1995-10-04,K13,501.13,
1996,1996-05-29,K13,501.54,
1996,1996-07-25,K13,501.56,
1996,1996-09-06,K13,501.57,
1996,1996-10-14,K13,501.39,
1996,1996-12-05,K13,501.46,
1997,1997-03-04,K13,501.34,
1997,1997-04-12,K13,501.54,
1997,1997-05-26,K13,501.72,
1997,1997-07-14,K13,501.67,
1997,1997-07-31,K13,501.62,
1997,1997-09-05,K13,501.54,
1997,1997-10-29,K13,501.42,
1997,1997-12-04,K13,501.34,
1998,1998-01-09,K13,501.28,
1998,1998-03-13,K13,501.19,
1998,1998-04-14,K13,501.34,
1998,1998-07-08,K13,501.2,
1998,1998-10-01,K13,500.91,
1998,1998-10-26,K13,500.87,
1998,1998-12-02,K13,500.8,
1999,1999-03-31,K13,500.64,
1999,1999-04-28,K13,500.73,
1999,1999-07-08,K13,500.89,
1999,1999-09-15,K13,500.86,
1999,1999-10-15,K13,500.79,
1999,1999-12-01,K13,500.68,
2000,2000-01-10,K13,500.62,
2000,2000-03-01,K13,500.54,
2000,2000-04-19,K13,500.6,
2000,2000-06-28,K13,500.63,
2000,2000-09-11,K13,500.8,
2000,2000-10-17,K13,500.7,
2000,2000-11-07,K13,500.6,
2000,2000-12-02,K13,500.48,
2001,2001-03-21,K13,500.43,
2001,2001-05-10,K13,500.74,
2001,2001-06-12,K13,500.82,
2001,2001-07-13,K13,500.68,
2001,2001-11-07,K13,500.58,
2001,2001-12-14,K13,500.6,
2002,2002-04-10,K13,500.47,
