lakeid,year4,sample_date,station,towdepth,species_code,species_name,density,individuals_measured,avg_length
ME,1997,1997-04-09,1,18,51103,DAPHNIA MENDOTAE,7830,45,1.41
ME,1997,1997-04-09,1,18,51130,DAPHNIA PULICARIA,177660,750,1.73
ME,1997,1997-04-09,1,18,20302,DIACYCLOPS THOMASI,215730,225,1.07
ME,1997,1997-04-09,1,18,30400,DIAPTOMID,818100,225,0.95
ME,1997,1997-04-09,1,18,20601,MESOCYCLOPS EDAX,5400,15,1.8
ME,1997,1997-04-21,1,18,20100,ACANTHOCYCLOPS,25920,60,1.12
ME,1997,1997-04-21,1,18,30901,AGLAODIAPTOMUS CLAVIPES,63720,225,1.85
ME,1997,1997-04-21,1,18,30000,CALANOID,6480,15,0.76
ME,1997,1997-04-21,1,18,51000,CHYDORUS,42390,225,0.3
ME,1997,1997-04-21,1,18,10000,COPEPOD NAUPLII,6981390,225,0.22
ME,1997,1997-04-21,1,18,20000,CYCLOPOID,3678210,225,0.56
ME,1997,1997-04-21,1,18,51100,DAPHNIA,123120,375,0.77
ME,1997,1997-04-21,1,18,51103,DAPHNIA MENDOTAE,2160,15,1.32
ME,1997,1997-04-21,1,18,51130,DAPHNIA PULICARIA,99630,690,1.63
ME,1997,1997-04-21,1,18,20302,DIACYCLOPS THOMASI,323190,240,1.14
ME,1997,1997-04-21,1,18,30400,DIAPTOMID,575370,225,1.02
ME,1997,1997-05-02,1,18,20100,ACANTHOCYCLOPS,48600,15,0.92
ME,1997,1997-05-02,1,18,30901,AGLAODIAPTOMUS CLAVIPES,302400,210,1.87
ME,1997,1997-05-02,1,18,51000,CHYDORUS,31860,30,0.32
ME,1997,1997-05-02,1,18,10000,COPEPOD NAUPLII,6884190,225,0.17
ME,1997,1997-05-02,1,18,20000,CYCLOPOID,15513930,225,0.66
ME,1997,1997-05-02,1,18,51100,DAPHNIA,1273320,375,0.79
ME,1997,1997-05-02,1,18,51130,DAPHNIA PULICARIA,2355480,735,1.53
ME,1997,1997-05-02,1,18,20302,DIACYCLOPS THOMASI,630180,195,1.05
ME,1997,1997-05-02,1,18,30400,DIAPTOMID,1599750,225,0.97
ME,1997,1997-05-13,1,18,30901,AGLAODIAPTOMUS CLAVIPES,238680,210,1.86
ME,1997,1997-05-13,1,18,30000,CALANOID,198990,90,0.45
ME,1997,1997-05-13,1,18,51000,CHYDORUS,159030,150,0.34
ME,1997,1997-05-13,1,18,10000,COPEPOD NAUPLII,11829240,225,0.18
ME,1997,1997-05-13,1,18,20000,CYCLOPOID,5639220,225,0.66
ME,1997,1997-05-13,1,18,51100,DAPHNIA,2021220,390,0.8
ME,1997,1997-05-13,1,18,51105,DAPHNIA PARVULA,15930,15,1.08
ME,1997,1997-05-13,1,18,51130,DAPHNIA PULICARIA,3565080,750,1.66
ME,1997,1997-05-13,1,18,20302,DIACYCLOPS THOMASI,198990,90,1.21
ME,1997,1997-05-13,1,18,30400,DIAPTOMID,1161000,210,1.03
ME,1997,1997-05-28,1,18,30901,AGLAODIAPTOMUS CLAVIPES,143370,135,1.93
ME,1997,1997-05-28,1,18,30000,CALANOID,1028430,225,0.46
ME,1997,1997-05-28,1,18,51000,CHYDORUS,47790,45,0.37
ME,1997,1997-05-28,1,18,10000,COPEPOD NAUPLII,5138910,225,0.19
ME,1997,1997-05-28,1,18,20000,CYCLOPOID,2056590,225,0.73
ME,1997,1997-05-28,1,18,51100,DAPHNIA,445500,375,0.86
ME,1997,1997-05-28,1,18,51130,DAPHNIA PULICARIA,8228520,750,1.17
ME,1997,1997-05-28,1,18,20302,DIACYCLOPS THOMASI,66420,30,1.22
ME,1997,1997-05-28,1,18,30400,DIAPTOMID,1194210,225,0.98
ME,1997,1997-05-28,1,18,20601,MESOCYCLOPS EDAX,66420,30,1.1
ME,1997,1997-06-11,1,18,20100,ACANTHOCYCLOPS,16200,15,0.68
ME,1997,1997-06-11,1,18,30901,AGLAODIAPTOMUS CLAVIPES,42390,120,1.78
ME,1997,1997-06-11,1,18,30000,CALANOID,2650320,225,0.53
ME,1997,1997-06-11,1,18,51000,CHYDORUS,21330,60,0.36
ME,1997,1997-06-11,1,18,10000,COPEPOD NAUPLII,6124680,225,0.2
ME,1997,1997-06-11,1,18,20000,CYCLOPOID,598050,225,0.71
ME,1997,1997-06-11,1,18,51100,DAPHNIA,21330,60,0.8
ME,1997,1997-06-11,1,18,51130,DAPHNIA PULICARIA,1363500,735,1.37
ME,1997,1997-06-11,1,18,20302,DIACYCLOPS THOMASI,210060,195,1.15
ME,1997,1997-06-11,1,18,30400,DIAPTOMID,371790,255,1
ME,1997,1997-06-11,1,18,53601,SINOBOSMINA FRYEI,31860,90,0.36
ME,1997,1997-06-25,1,18,20100,ACANTHOCYCLOPS,132570,90,0.82
ME,1997,1997-06-25,1,18,30901,AGLAODIAPTOMUS CLAVIPES,233550,225,1.9
ME,1997,1997-06-25,1,18,30000,CALANOID,4621860,225,0.74
ME,1997,1997-06-25,1,18,51000,CHYDORUS,42390,60,0.36
ME,1997,1997-06-25,1,18,10000,COPEPOD NAUPLII,6625800,225,0.14
ME,1997,1997-06-25,1,18,20000,CYCLOPOID,1570050,225,0.57
ME,1997,1997-06-25,1,18,51100,DAPHNIA,976050,375,0.83
ME,1997,1997-06-25,1,18,51130,DAPHNIA PULICARIA,3575880,750,1.68
ME,1997,1997-06-25,1,18,20302,DIACYCLOPS THOMASI,397980,225,1.05
ME,1997,1997-06-25,1,18,30400,DIAPTOMID,1238490,225,0.99
ME,1997,1997-06-25,1,18,20601,MESOCYCLOPS EDAX,110700,75,1.13
ME,1997,1997-06-25,1,18,53601,SINOBOSMINA FRYEI,21330,30,0.4
ME,1997,1997-07-09,1,18,20100,ACANTHOCYCLOPS,16470,15,1.28
ME,1997,1997-07-09,1,18,30901,AGLAODIAPTOMUS CLAVIPES,183060,225,1.85
ME,1997,1997-07-09,1,18,30000,CALANOID,862380,225,0.85
ME,1997,1997-07-09,1,18,10000,COPEPOD NAUPLII,1963440,225,0.14
ME,1997,1997-07-09,1,18,20000,CYCLOPOID,116100,105,0.73
ME,1997,1997-07-09,1,18,51100,DAPHNIA,95580,180,0.81
ME,1997,1997-07-09,1,18,51103,DAPHNIA MENDOTAE,7830,15,1.04
ME,1997,1997-07-09,1,18,51130,DAPHNIA PULICARIA,1368630,750,1.63
ME,1997,1997-07-09,1,18,30400,DIAPTOMID,630180,225,1.03
ME,1997,1997-07-09,1,18,20601,MESOCYCLOPS EDAX,16470,0,
ME,1997,1997-07-24,1,18,20100,ACANTHOCYCLOPS,64530,60,1.05
ME,1997,1997-07-24,1,18,30901,AGLAODIAPTOMUS CLAVIPES,180360,225,1.93
ME,1997,1997-07-24,1,18,30000,CALANOID,743310,225,0.75
ME,1997,1997-07-24,1,18,10000,COPEPOD NAUPLII,2294730,225,0.18
ME,1997,1997-07-24,1,18,20000,CYCLOPOID,64530,60,0.75
ME,1997,1997-07-24,1,18,51100,DAPHNIA,10530,30,0.48
ME,1997,1997-07-24,1,18,51103,DAPHNIA MENDOTAE,26460,75,0.94
ME,1997,1997-07-24,1,18,51130,DAPHNIA PULICARIA,1496340,1125,1.2
ME,1997,1997-07-24,1,18,20302,DIACYCLOPS THOMASI,16200,15,1.08
ME,1997,1997-07-24,1,18,30400,DIAPTOMID,1131300,225,0.98
ME,1997,1997-07-24,1,18,52301,LEPTODORA KINDTI,540,45,2.73
ME,1997,1997-07-24,1,18,20601,MESOCYCLOPS EDAX,16200,15,1.4
ME,1997,1997-08-06,1,18,20100,ACANTHOCYCLOPS,364770,225,0.89
ME,1997,1997-08-06,1,18,30901,AGLAODIAPTOMUS CLAVIPES,143370,225,1.74
ME,1997,1997-08-06,1,18,30000,CALANOID,497610,225,0.63
ME,1997,1997-08-06,1,18,10000,COPEPOD NAUPLII,2100870,225,0.14
ME,1997,1997-08-06,1,18,20000,CYCLOPOID,143640,195,0.65
ME,1997,1997-08-06,1,18,51100,DAPHNIA,122040,345,0.81
ME,1997,1997-08-06,1,18,51103,DAPHNIA MENDOTAE,10530,30,1.18
ME,1997,1997-08-06,1,18,51130,DAPHNIA PULICARIA,790560,750,2.05
ME,1997,1997-08-06,1,18,51107,DAPHNIA RETROCURVA,15930,45,1.27
ME,1997,1997-08-06,1,18,51202,DIAPHANOSOMA BIRGEI,21330,60,0.77
ME,1997,1997-08-06,1,18,30400,DIAPTOMID,973080,225,0.94
ME,1997,1997-08-06,1,18,52301,LEPTODORA KINDTI,10800,225,4.11
ME,1997,1997-08-06,1,18,20601,MESOCYCLOPS EDAX,33210,45,0.8
ME,1997,1997-08-18,1,18,20100,ACANTHOCYCLOPS,205740,240,0.94
ME,1997,1997-08-18,1,18,30901,AGLAODIAPTOMUS CLAVIPES,35100,165,1.83
ME,1997,1997-08-18,1,18,50300,ALONA,3240,15,0.8
ME,1997,1997-08-18,1,18,30000,CALANOID,769500,225,0.65
ME,1997,1997-08-18,1,18,51000,CHYDORUS,6480,30,0.3
ME,1997,1997-08-18,1,18,10000,COPEPOD NAUPLII,1541700,225,0.19
ME,1997,1997-08-18,1,18,20000,CYCLOPOID,198990,225,0.58
ME,1997,1997-08-18,1,18,51100,DAPHNIA,63720,300,0.8
ME,1997,1997-08-18,1,18,51103,DAPHNIA MENDOTAE,9450,45,1.32
ME,1997,1997-08-18,1,18,51130,DAPHNIA PULICARIA,101790,480,1.63
ME,1997,1997-08-18,1,18,51202,DIAPHANOSOMA BIRGEI,19170,90,0.71
ME,1997,1997-08-18,1,18,30400,DIAPTOMID,391500,225,0.95
ME,1997,1997-08-18,1,18,52301,LEPTODORA KINDTI,4320,180,4.48
ME,1997,1997-08-18,1,18,20601,MESOCYCLOPS EDAX,26460,60,1.32
ME,1997,1997-09-02,1,18,20100,ACANTHOCYCLOPS,56430,105,1.06
ME,1997,1997-09-02,1,18,30901,AGLAODIAPTOMUS CLAVIPES,15930,90,1.89
ME,1997,1997-09-02,1,18,30000,CALANOID,605880,225,0.74
ME,1997,1997-09-02,1,18,51000,CHYDORUS,13230,75,0.29
ME,1997,1997-09-02,1,18,10000,COPEPOD NAUPLII,339390,225,0.19
ME,1997,1997-09-02,1,18,20000,CYCLOPOID,460620,225,0.75
ME,1997,1997-09-02,1,18,51100,DAPHNIA,90180,375,0.88
ME,1997,1997-09-02,1,18,51103,DAPHNIA MENDOTAE,13230,75,1.25
ME,1997,1997-09-02,1,18,51130,DAPHNIA PULICARIA,193590,750,1.78
ME,1997,1997-09-02,1,18,51202,DIAPHANOSOMA BIRGEI,15930,90,0.81
ME,1997,1997-09-02,1,18,30400,DIAPTOMID,436320,225,0.97
ME,1997,1997-09-02,1,18,52301,LEPTODORA KINDTI,2700,195,6.82
ME,1997,1997-09-02,1,18,20601,MESOCYCLOPS EDAX,16200,30,1.16
ME,1997,1997-10-01,1,18,20100,ACANTHOCYCLOPS,77490,150,0.99
ME,1997,1997-10-01,1,18,30901,AGLAODIAPTOMUS CLAVIPES,152280,225,1.89
ME,1997,1997-10-01,1,18,30000,CALANOID,750870,225,1.01
ME,1997,1997-10-01,1,18,51000,CHYDORUS,1359180,225,0.27
ME,1997,1997-10-01,1,18,10000,COPEPOD NAUPLII,1029510,225,0.19
ME,1997,1997-10-01,1,18,20000,CYCLOPOID,348300,225,0.74
ME,1997,1997-10-01,1,18,51100,DAPHNIA,107730,360,0.8
ME,1997,1997-10-01,1,18,51103,DAPHNIA MENDOTAE,33480,135,1.94
ME,1997,1997-10-01,1,18,51130,DAPHNIA PULICARIA,215460,750,1.75
ME,1997,1997-10-01,1,18,20302,DIACYCLOPS THOMASI,15390,30,1.04
ME,1997,1997-10-01,1,18,51202,DIAPHANOSOMA BIRGEI,11070,45,1.07
ME,1997,1997-10-01,1,18,30400,DIAPTOMID,750870,225,1
ME,1997,1997-10-01,1,18,52301,LEPTODORA KINDTI,4590,225,6.31
ME,1997,1997-10-01,1,18,20601,MESOCYCLOPS EDAX,177930,240,0.99
ME,1998,1998-02-06,1,18,30901,AGLAODIAPTOMUS CLAVIPES,68850,225,1.85
ME,1998,1998-02-06,1,18,30000,CALANOID,32400,60,0.86
ME,1998,1998-02-06,1,18,51000,CHYDORUS,42390,225,0.4
ME,1998,1998-02-06,1,18,10000,COPEPOD NAUPLII,31860,180,0.15
ME,1998,1998-02-06,1,18,20000,CYCLOPOID,169560,225,0.94
ME,1998,1998-02-06,1,18,51100,DAPHNIA,23760,135,0.83
ME,1998,1998-02-06,1,18,51103,DAPHNIA MENDOTAE,2700,15,1
ME,1998,1998-02-06,1,18,51130,DAPHNIA PULICARIA,106110,585,1.54
ME,1998,1998-02-06,1,18,20302,DIACYCLOPS THOMASI,40500,75,1
ME,1998,1998-02-06,1,18,30400,DIAPTOMID,711180,225,1.05
ME,1998,1998-03-13,1,18,30901,AGLAODIAPTOMUS CLAVIPES,95580,225,1.96
ME,1998,1998-03-13,1,18,30000,CALANOID,32400,30,0.8
ME,1998,1998-03-13,1,18,51000,CHYDORUS,37260,105,0.33
ME,1998,1998-03-13,1,18,10000,COPEPOD NAUPLII,604800,225,0.15
ME,1998,1998-03-13,1,18,20000,CYCLOPOID,500850,225,0.96
ME,1998,1998-03-13,1,18,51103,DAPHNIA MENDOTAE,5400,15,1.8
ME,1998,1998-03-13,1,18,51130,DAPHNIA PULICARIA,450900,750,1.58
ME,1998,1998-03-13,1,18,20302,DIACYCLOPS THOMASI,436320,225,1.01
ME,1998,1998-03-13,1,18,30400,DIAPTOMID,985770,225,1.06
ME,1998,1998-03-26,1,18,20100,ACANTHOCYCLOPS,16200,15,0.76
ME,1998,1998-03-26,1,18,30901,AGLAODIAPTOMUS CLAVIPES,106110,210,1.96
ME,1998,1998-03-26,1,18,30000,CALANOID,48600,45,0.88
ME,1998,1998-03-26,1,18,51000,CHYDORUS,15930,45,0.31
ME,1998,1998-03-26,1,18,10000,COPEPOD NAUPLII,791910,225,0.16
ME,1998,1998-03-26,1,18,20000,CYCLOPOID,387720,225,1.02
ME,1998,1998-03-26,1,18,51100,DAPHNIA,5400,15,0.72
ME,1998,1998-03-26,1,18,51103,DAPHNIA MENDOTAE,15930,45,1.48
ME,1998,1998-03-26,1,18,51130,DAPHNIA PULICARIA,350190,750,1.8
ME,1998,1998-03-26,1,18,20302,DIACYCLOPS THOMASI,840240,225,1.13
ME,1998,1998-03-26,1,18,30400,DIAPTOMID,1098900,225,1.09
ME,1998,1998-04-10,1,18,30901,AGLAODIAPTOMUS CLAVIPES,15930,90,1.91
ME,1998,1998-04-10,1,18,30000,CALANOID,5400,15,0.84
ME,1998,1998-04-10,1,18,51000,CHYDORUS,13230,75,0.34
ME,1998,1998-04-10,1,18,10000,COPEPOD NAUPLII,2690820,225,0.17
ME,1998,1998-04-10,1,18,20000,CYCLOPOID,165780,240,0.57
ME,1998,1998-04-10,1,18,51100,DAPHNIA,15930,90,0.78
ME,1998,1998-04-10,1,18,51130,DAPHNIA PULICARIA,47790,270,1.82
ME,1998,1998-04-10,1,18,20302,DIACYCLOPS THOMASI,292950,225,1.23
ME,1998,1998-04-10,1,18,30400,DIAPTOMID,480870,225,1.07
ME,1998,1998-04-10,1,18,53601,SINOBOSMINA FRYEI,2700,15,0.36
ME,1998,1998-04-24,1,18,20100,ACANTHOCYCLOPS,9720,15,0.88
ME,1998,1998-04-24,1,18,30901,AGLAODIAPTOMUS CLAVIPES,25380,120,1.91
ME,1998,1998-04-24,1,18,51000,CHYDORUS,69930,225,0.31
ME,1998,1998-04-24,1,18,10000,COPEPOD NAUPLII,15720210,225,0.17
ME,1998,1998-04-24,1,18,20000,CYCLOPOID,1076220,225,0.56
ME,1998,1998-04-24,1,18,51100,DAPHNIA,213300,375,0.75
ME,1998,1998-04-24,1,18,51103,DAPHNIA MENDOTAE,3240,15,1.2
ME,1998,1998-04-24,1,18,51130,DAPHNIA PULICARIA,225990,750,1.52
ME,1998,1998-04-24,1,18,20302,DIACYCLOPS THOMASI,126090,195,1.19
ME,1998,1998-04-24,1,18,30400,DIAPTOMID,484920,225,1.03
ME,1998,1998-04-24,1,18,20601,MESOCYCLOPS EDAX,29160,45,1.31
ME,1998,1998-04-24,1,18,53601,SINOBOSMINA FRYEI,54000,225,0.4
ME,1998,1998-05-11,1,18,30901,AGLAODIAPTOMUS CLAVIPES,15930,30,1.94
ME,1998,1998-05-11,1,18,30000,CALANOID,66420,60,0.46
ME,1998,1998-05-11,1,18,51000,CHYDORUS,7830,15,0.24
ME,1998,1998-05-11,1,18,10000,COPEPOD NAUPLII,4508730,225,0.18
ME,1998,1998-05-11,1,18,20000,CYCLOPOID,6269400,225,0.57
ME,1998,1998-05-11,1,18,51100,DAPHNIA,843480,375,0.86
ME,1998,1998-05-11,1,18,51130,DAPHNIA PULICARIA,1575720,750,1.22
ME,1998,1998-05-11,1,18,20302,DIACYCLOPS THOMASI,49680,45,1.24
ME,1998,1998-05-11,1,18,30400,DIAPTOMID,265410,240,1.05
ME,1998,1998-05-11,1,18,20601,MESOCYCLOPS EDAX,16470,15,1.52
ME,1998,1998-05-28,1,18,20100,ACANTHOCYCLOPS,11070,15,1.28
ME,1998,1998-05-28,1,18,30901,AGLAODIAPTOMUS CLAVIPES,15930,45,1.93
ME,1998,1998-05-28,1,18,30000,CALANOID,707670,225,0.63
ME,1998,1998-05-28,1,18,51000,CHYDORUS,37260,105,0.33
ME,1998,1998-05-28,1,18,10000,COPEPOD NAUPLII,1777680,225,0.22
ME,1998,1998-05-28,1,18,20000,CYCLOPOID,707670,225,0.75
ME,1998,1998-05-28,1,18,51100,DAPHNIA,79650,225,0.84
ME,1998,1998-05-28,1,18,51130,DAPHNIA PULICARIA,1156680,750,1.65
ME,1998,1998-05-28,1,18,20302,DIACYCLOPS THOMASI,11070,30,1.24
ME,1998,1998-05-28,1,18,30400,DIAPTOMID,475470,225,1.07
ME,1998,1998-05-28,1,18,52301,LEPTODORA KINDTI,270,15,6.8
ME,1998,1998-05-28,1,18,20601,MESOCYCLOPS EDAX,99630,120,1.48
ME,1998,1998-05-28,1,18,53601,SINOBOSMINA FRYEI,21330,60,0.33
ME,1998,1998-06-08,1,18,20100,ACANTHOCYCLOPS,55350,75,1.22
ME,1998,1998-06-08,1,18,30901,AGLAODIAPTOMUS CLAVIPES,58320,165,1.9
ME,1998,1998-06-08,1,18,30000,CALANOID,1271430,225,0.69
ME,1998,1998-06-08,1,18,51000,CHYDORUS,26460,60,0.3
ME,1998,1998-06-08,1,18,10000,COPEPOD NAUPLII,2375460,225,0.19
ME,1998,1998-06-08,1,18,20000,CYCLOPOID,596970,225,0.61
ME,1998,1998-06-08,1,18,51100,DAPHNIA,95580,270,0.83
ME,1998,1998-06-08,1,18,51103,DAPHNIA MENDOTAE,10530,30,1.52
ME,1998,1998-06-08,1,18,51130,DAPHNIA PULICARIA,902070,750,1.53
ME,1998,1998-06-08,1,18,20302,DIACYCLOPS THOMASI,44280,60,1.07
ME,1998,1998-06-08,1,18,30400,DIAPTOMID,375840,225,0.99
ME,1998,1998-06-08,1,18,52301,LEPTODORA KINDTI,1620,120,3.79
ME,1998,1998-06-08,1,18,20601,MESOCYCLOPS EDAX,11070,15,1.24
ME,1998,1998-06-08,1,18,53601,SINOBOSMINA FRYEI,74250,225,0.34
ME,1998,1998-06-22,1,18,20100,ACANTHOCYCLOPS,48600,45,1.21
ME,1998,1998-06-22,1,18,30901,AGLAODIAPTOMUS CLAVIPES,190890,225,1.97
ME,1998,1998-06-22,1,18,30000,CALANOID,1632150,240,0.83
ME,1998,1998-06-22,1,18,51000,CHYDORUS,5400,15,0.32
ME,1998,1998-06-22,1,18,10000,COPEPOD NAUPLII,2278530,225,0.21
ME,1998,1998-06-22,1,18,20000,CYCLOPOID,306990,240,0.93
ME,1998,1998-06-22,1,18,51100,DAPHNIA,164430,375,0.87
ME,1998,1998-06-22,1,18,51103,DAPHNIA MENDOTAE,5400,15,2.12
ME,1998,1998-06-22,1,18,51130,DAPHNIA PULICARIA,456300,735,1.76
ME,1998,1998-06-22,1,18,20302,DIACYCLOPS THOMASI,113130,105,1.05
ME,1998,1998-06-22,1,18,30400,DIAPTOMID,1325160,225,1.02
ME,1998,1998-06-22,1,18,52301,LEPTODORA KINDTI,3510,225,4.25
ME,1998,1998-06-22,1,18,20601,MESOCYCLOPS EDAX,113130,105,1.27
ME,1998,1998-06-22,1,18,53601,SINOBOSMINA FRYEI,5400,15,0.4
ME,1998,1998-07-06,1,18,20100,ACANTHOCYCLOPS,646380,225,0.86
ME,1998,1998-07-06,1,18,30901,AGLAODIAPTOMUS CLAVIPES,222750,240,1.89
ME,1998,1998-07-06,1,18,30000,CALANOID,1842210,225,0.73
ME,1998,1998-07-06,1,18,51000,CHYDORUS,10530,15,0.24
ME,1998,1998-07-06,1,18,10000,COPEPOD NAUPLII,1960740,225,0.18
ME,1998,1998-07-06,1,18,20000,CYCLOPOID,258660,120,0.66
ME,1998,1998-07-06,1,18,51100,DAPHNIA,954990,375,0.9
ME,1998,1998-07-06,1,18,51103,DAPHNIA MENDOTAE,42390,60,1.7
ME,1998,1998-07-06,1,18,51130,DAPHNIA PULICARIA,1920510,750,1.83
ME,1998,1998-07-06,1,18,20302,DIACYCLOPS THOMASI,129330,60,1.01
ME,1998,1998-07-06,1,18,30400,DIAPTOMID,3684690,225,0.96
ME,1998,1998-07-06,1,18,52301,LEPTODORA KINDTI,27540,225,7.49
ME,1998,1998-07-06,1,18,20601,MESOCYCLOPS EDAX,290790,135,1.01
ME,1998,1998-07-23,1,18,20100,ACANTHOCYCLOPS,245700,225,0.87
ME,1998,1998-07-23,1,18,30901,AGLAODIAPTOMUS CLAVIPES,114480,210,1.86
ME,1998,1998-07-23,1,18,30000,CALANOID,1292760,225,0.75
ME,1998,1998-07-23,1,18,51000,CHYDORUS,8370,30,0.3
ME,1998,1998-07-23,1,18,10000,COPEPOD NAUPLII,4253310,225,0.22
ME,1998,1998-07-23,1,18,20000,CYCLOPOID,439560,225,0.54
ME,1998,1998-07-23,1,18,51100,DAPHNIA,212220,435,0.8
ME,1998,1998-07-23,1,18,51103,DAPHNIA MENDOTAE,8370,30,1.8
ME,1998,1998-07-23,1,18,51130,DAPHNIA PULICARIA,365040,750,1.51
ME,1998,1998-07-23,1,18,51202,DIAPHANOSOMA BIRGEI,4320,15,0.8
ME,1998,1998-07-23,1,18,30400,DIAPTOMID,2701890,225,1.01
ME,1998,1998-07-23,1,18,52301,LEPTODORA KINDTI,1890,120,6.16
ME,1998,1998-07-23,1,18,20601,MESOCYCLOPS EDAX,103410,120,1.13
ME,1998,1998-08-02,1,18,20100,ACANTHOCYCLOPS,613980,225,0.81
ME,1998,1998-08-02,1,18,30901,AGLAODIAPTOMUS CLAVIPES,84780,240,1.94
ME,1998,1998-08-02,1,18,30000,CALANOID,2278530,225,0.79
ME,1998,1998-08-02,1,18,10000,COPEPOD NAUPLII,1680750,225,0.19
ME,1998,1998-08-02,1,18,20000,CYCLOPOID,452520,240,0.75
ME,1998,1998-08-02,1,18,51100,DAPHNIA,297000,375,0.8
ME,1998,1998-08-02,1,18,51103,DAPHNIA MENDOTAE,42390,120,1.65
ME,1998,1998-08-02,1,18,51130,DAPHNIA PULICARIA,721440,750,1.67
ME,1998,1998-08-02,1,18,51202,DIAPHANOSOMA BIRGEI,95580,225,0.94
ME,1998,1998-08-02,1,18,30400,DIAPTOMID,1955340,225,1.02
ME,1998,1998-08-02,1,18,52301,LEPTODORA KINDTI,1620,120,5.05
ME,1998,1998-08-02,1,18,20601,MESOCYCLOPS EDAX,549450,225,1.02
ME,1998,1998-08-18,1,18,20100,ACANTHOCYCLOPS,129330,120,0.94
ME,1998,1998-08-18,1,18,30901,AGLAODIAPTOMUS CLAVIPES,52920,150,1.88
ME,1998,1998-08-18,1,18,30000,CALANOID,2860380,225,0.78
ME,1998,1998-08-18,1,18,51000,CHYDORUS,31860,90,0.25
ME,1998,1998-08-18,1,18,10000,COPEPOD NAUPLII,3199770,225,0.19
ME,1998,1998-08-18,1,18,20000,CYCLOPOID,420120,225,0.74
ME,1998,1998-08-18,1,18,51100,DAPHNIA,169830,375,0.82
ME,1998,1998-08-18,1,18,51130,DAPHNIA PULICARIA,541080,750,1.7
ME,1998,1998-08-18,1,18,51202,DIAPHANOSOMA BIRGEI,721440,225,0.93
ME,1998,1998-08-18,1,18,30400,DIAPTOMID,2407860,225,0.99
ME,1998,1998-08-18,1,18,52301,LEPTODORA KINDTI,2430,165,5.57
ME,1998,1998-08-18,1,18,20601,MESOCYCLOPS EDAX,403920,225,1.09
ME,1998,1998-09-02,1,18,20100,ACANTHOCYCLOPS,127170,225,0.79
ME,1998,1998-09-02,1,18,30901,AGLAODIAPTOMUS CLAVIPES,31860,180,1.82
ME,1998,1998-09-02,1,18,30000,CALANOID,1393200,225,0.66
ME,1998,1998-09-02,1,18,51000,CHYDORUS,29160,165,0.29
ME,1998,1998-09-02,1,18,10000,COPEPOD NAUPLII,3167370,225,0.2
ME,1998,1998-09-02,1,18,20000,CYCLOPOID,436860,225,0.58
ME,1998,1998-09-02,1,18,51100,DAPHNIA,63720,360,0.76
ME,1998,1998-09-02,1,18,51103,DAPHNIA MENDOTAE,37260,210,1.69
ME,1998,1998-09-02,1,18,51130,DAPHNIA PULICARIA,119340,675,1.57
ME,1998,1998-09-02,1,18,51202,DIAPHANOSOMA BIRGEI,122040,225,0.89
ME,1998,1998-09-02,1,18,30400,DIAPTOMID,746280,225,0.97
ME,1998,1998-09-02,1,18,52301,LEPTODORA KINDTI,1620,105,4.57
ME,1998,1998-09-02,1,18,20601,MESOCYCLOPS EDAX,204660,225,1.02
ME,1998,1998-09-28,1,18,20100,ACANTHOCYCLOPS,185760,225,0.89
ME,1998,1998-09-28,1,18,30901,AGLAODIAPTOMUS CLAVIPES,15930,90,1.93
ME,1998,1998-09-28,1,18,30000,CALANOID,1543320,225,0.81
ME,1998,1998-09-28,1,18,51000,CHYDORUS,63720,225,0.26
ME,1998,1998-09-28,1,18,10000,COPEPOD NAUPLII,1615950,225,0.19
ME,1998,1998-09-28,1,18,20000,CYCLOPOID,565650,225,0.68
ME,1998,1998-09-28,1,18,51100,DAPHNIA,387180,375,0.81
ME,1998,1998-09-28,1,18,51103,DAPHNIA MENDOTAE,34560,195,1.77
ME,1998,1998-09-28,1,18,51130,DAPHNIA PULICARIA,238680,870,1.76
ME,1998,1998-09-28,1,18,51202,DIAPHANOSOMA BIRGEI,79650,225,0.92
ME,1998,1998-09-28,1,18,30400,DIAPTOMID,670680,225,0.96
ME,1998,1998-09-28,1,18,52301,LEPTODORA KINDTI,3510,225,4.03
ME,1998,1998-09-28,1,18,20601,MESOCYCLOPS EDAX,210060,225,0.89
ME,1998,1998-10-27,1,18,20100,ACANTHOCYCLOPS,116100,105,0.87
ME,1998,1998-10-27,1,18,30901,AGLAODIAPTOMUS CLAVIPES,39690,75,1.96
ME,1998,1998-10-27,1,18,30000,CALANOID,497610,225,0.86
ME,1998,1998-10-27,1,18,51000,CHYDORUS,183060,225,0.34
ME,1998,1998-10-27,1,18,10000,COPEPOD NAUPLII,2884680,225,0.18
ME,1998,1998-10-27,1,18,20000,CYCLOPOID,713070,225,0.72
ME,1998,1998-10-27,1,18,51100,DAPHNIA,930960,375,0.86
ME,1998,1998-10-27,1,18,51103,DAPHNIA MENDOTAE,214650,390,1.42
ME,1998,1998-10-27,1,18,51130,DAPHNIA PULICARIA,1710720,765,1.31
ME,1998,1998-10-27,1,18,51107,DAPHNIA RETROCURVA,7830,15,1.4
ME,1998,1998-10-27,1,18,20302,DIACYCLOPS THOMASI,281880,225,1.02
ME,1998,1998-10-27,1,18,51202,DIAPHANOSOMA BIRGEI,23760,45,1.16
ME,1998,1998-10-27,1,18,30400,DIAPTOMID,1161000,225,1.02
